II,V,ABP
0.390625,0.6953125,82.8125
0.390625,0.703125,82.03125
0.3828125,0.703125,81.25
0.3828125,0.7109375,80.46875
0.375,0.7109375,79.6875
0.3671875,0.7109375,78.90625
0.359375,0.7109375,78.125
0.359375,0.7265625,77.34375
0.34375,0.71875,76.5625
0.3203125,0.7265625,76.5625
0.3125,0.734375,75.78125
0.2890625,0.7421875,75.78125
0.265625,0.75,75.0
0.2421875,0.765625,75.0
0.2109375,0.78125,75.0
0.1875,0.8046875,75.78125
0.1875,0.8125,77.34375
0.1953125,0.8046875,80.46875
0.2109375,0.8125,85.9375
0.2421875,0.78125,94.53125
0.265625,0.765625,104.6875
0.3046875,0.7421875,114.84375
0.3515625,0.7109375,125.78125
0.3828125,0.6875,133.59375
0.4140625,0.6796875,139.84375
0.4296875,0.6640625,142.96875
0.4453125,0.671875,143.75
0.4609375,0.65625,142.1875
0.453125,0.6640625,139.84375
0.4765625,0.65625,136.71875
0.46875,0.6640625,133.59375
0.46875,0.65625,129.6875
0.4765625,0.6640625,125.78125
0.4765625,0.6640625,121.875
0.46875,0.671875,117.96875
0.453125,0.6796875,114.84375
0.4609375,0.6875,110.9375
0.4765625,0.6796875,107.03125
0.5,0.671875,103.90625
0.515625,0.671875,100.0
0.4765625,0.671875,96.09375
0.484375,0.6484375,92.1875
0.4765625,0.640625,89.0625
0.4765625,0.640625,86.71875
0.4765625,0.6328125,84.375
0.4609375,0.6328125,82.8125
0.453125,0.625,82.03125
0.4609375,0.6328125,81.25
0.453125,0.625,81.25
0.4609375,0.6328125,82.03125
0.453125,0.625,82.8125
0.4453125,0.625,83.59375
0.4296875,0.6328125,84.375
0.40625,0.6796875,85.15625
0.453125,0.71875,86.71875
0.3671875,0.8046875,87.5
0.1953125,0.921875,88.28125
0.1875,0.78125,89.0625
0.8359375,0.2421875,89.0625
1.171875,-0.078125,89.84375
0.9765625,-0.1015625,89.84375
0.78125,0.0703125,89.0625
0.640625,0.2265625,89.0625
0.5,0.421875,88.28125
0.4375,0.5625,87.5
0.40625,0.625,86.71875
0.40625,0.65625,85.9375
0.40625,0.671875,85.15625
0.3984375,0.6875,84.375
0.3984375,0.6875,82.8125
0.40625,0.6953125,82.03125
0.390625,0.6953125,81.25
0.375,0.7109375,80.46875
0.375,0.703125,79.6875
0.375,0.71875,78.90625
0.359375,0.7109375,78.125
0.3671875,0.7265625,76.5625
0.3515625,0.71875,76.5625
0.3359375,0.7265625,75.78125
0.3203125,0.7265625,75.0
0.3125,0.7421875,75.0
0.28125,0.7421875,74.21875
0.265625,0.75,74.21875
0.234375,0.7734375,73.4375
0.2109375,0.7890625,73.4375
0.203125,0.796875,74.21875
0.1875,0.8046875,75.78125
0.1796875,0.8203125,78.90625
0.2109375,0.8046875,84.375
0.2421875,0.7734375,92.1875
0.28125,0.75,102.34375
0.3125,0.734375,112.5
0.3515625,0.7109375,122.65625
0.3828125,0.6953125,131.25
0.4140625,0.6875,137.5
0.4375,0.671875,139.84375
0.4453125,0.671875,140.625
0.4609375,0.671875,139.84375
0.4609375,0.6640625,137.5
0.46875,0.671875,134.375
0.4765625,0.6640625,130.46875
0.4609375,0.671875,127.34375
0.453125,0.671875,123.4375
0.46875,0.6796875,119.53125
0.4765625,0.6796875,115.625
0.453125,0.6953125,111.71875
0.46875,0.6953125,107.8125
0.4921875,0.6953125,103.90625
0.4921875,0.6875,100.0
0.4765625,0.6875,96.09375
0.4921875,0.6640625,92.1875
0.46875,0.6640625,89.0625
0.4609375,0.6484375,85.9375
0.4765625,0.640625,83.59375
0.453125,0.6484375,81.25
0.4609375,0.640625,80.46875
0.453125,0.640625,79.6875
0.453125,0.640625,79.6875
0.453125,0.640625,80.46875
0.4453125,0.640625,80.46875
0.4453125,0.640625,81.25
0.453125,0.6328125,82.03125
0.4296875,0.6484375,83.59375
0.40625,0.6953125,85.15625
0.4375,0.7421875,85.9375
0.3203125,0.828125,87.5
0.1875,0.921875,88.28125
0.4296875,0.65625,88.28125
1.0078125,0.109375,89.0625
1.15625,-0.09375,89.0625
0.9296875,-0.0234375,89.0625
0.75,0.1171875,89.0625
0.59375,0.296875,88.28125
0.4765625,0.46875,87.5
0.4296875,0.5859375,86.71875
0.40625,0.6328125,85.9375
0.3984375,0.6640625,85.15625
0.3984375,0.6796875,84.375
0.390625,0.6875,83.59375
0.390625,0.6953125,82.03125
0.375,0.7109375,81.25
0.375,0.7109375,80.46875
0.375,0.7109375,79.6875
0.3828125,0.703125,78.125
0.3671875,0.7109375,77.34375
0.359375,0.7109375,76.5625
0.3359375,0.7265625,75.78125
0.3359375,0.734375,75.78125
0.3203125,0.734375,75.0
0.3125,0.7421875,74.21875
0.296875,0.75,74.21875
0.2578125,0.765625,73.4375
0.234375,0.765625,73.4375
0.21875,0.78125,73.4375
0.203125,0.78125,73.4375
0.1796875,0.8046875,73.4375
0.1875,0.8046875,75.0
0.1796875,0.8046875,78.90625
0.1953125,0.7890625,84.375
0.2265625,0.7734375,92.1875
0.2734375,0.75,102.34375
0.3203125,0.7265625,112.5
0.3671875,0.703125,121.875
0.390625,0.6953125,129.6875
0.40625,0.6875,135.15625
0.421875,0.6875,138.28125
0.4453125,0.6796875,139.0625
0.4453125,0.6875,137.5
0.4609375,0.6796875,135.15625
0.46875,0.671875,132.03125
0.4609375,0.671875,128.90625
0.4609375,0.671875,125.0
0.453125,0.6796875,121.09375
0.46875,0.6796875,116.40625
0.4765625,0.6875,112.5
0.453125,0.6875,108.59375
0.46875,0.6953125,104.6875
0.4921875,0.6796875,100.78125
0.4765625,0.6875,96.875
0.4765625,0.6796875,92.96875
0.4765625,0.671875,89.0625
0.4765625,0.65625,85.9375
0.4765625,0.6640625,83.59375
0.46875,0.65625,81.25
0.4765625,0.6484375,79.6875
0.4609375,0.640625,78.90625
0.453125,0.640625,78.125
0.4453125,0.640625,78.90625
0.4375,0.640625,79.6875
0.453125,0.6328125,80.46875
0.4609375,0.640625,81.25
0.4453125,0.640625,82.8125
0.421875,0.640625,83.59375
0.3984375,0.71875,85.15625
0.4296875,0.765625,85.9375
0.2734375,0.8671875,87.5
0.203125,0.921875,88.28125
0.546875,0.5390625,88.28125
1.1171875,0.015625,89.0625
1.1875,-0.09375,89.0625
0.875,0.015625,89.0625
0.7109375,0.15625,88.28125
0.5625,0.3359375,87.5
0.4609375,0.515625,87.5
0.4296875,0.6015625,86.71875
0.40625,0.65625,85.9375
0.390625,0.671875,85.15625
0.3984375,0.6875,84.375
0.40625,0.6875,82.8125
0.375,0.703125,82.03125
0.375,0.7109375,81.25
0.3828125,0.7109375,80.46875
0.375,0.7265625,78.90625
0.375,0.71875,78.125
0.3671875,0.7265625,77.34375
0.34375,0.7265625,76.5625
0.3515625,0.734375,75.78125
0.328125,0.7265625,75.0
0.3203125,0.734375,74.21875
0.3046875,0.7421875,74.21875
0.28125,0.75,73.4375
0.2421875,0.765625,72.65625
0.2421875,0.7734375,72.65625
0.2109375,0.78125,73.4375
0.1953125,0.8046875,74.21875
0.171875,0.8046875,75.0
0.171875,0.8125,76.5625
0.1875,0.8046875,79.6875
0.2109375,0.796875,85.15625
0.2421875,0.765625,93.75
0.296875,0.75,103.90625
0.3203125,0.734375,114.0625
0.359375,0.71875,123.4375
0.390625,0.6953125,130.46875
0.4140625,0.6953125,135.15625
0.4375,0.6875,138.28125
0.4375,0.6875,138.28125
0.453125,0.6796875,137.5
0.4609375,0.6875,134.375
0.453125,0.6875,131.25
0.453125,0.6875,128.125
0.4453125,0.6875,124.21875
0.4375,0.6875,120.3125
0.453125,0.6953125,116.40625
0.4453125,0.6953125,112.5
0.4375,0.7109375,108.59375
0.4609375,0.7109375,104.6875
0.4765625,0.7109375,100.0
0.4765625,0.6875,96.09375
0.484375,0.6875,91.40625
0.453125,0.6796875,88.28125
0.46875,0.6640625,84.375
0.4609375,0.65625,82.03125
0.453125,0.6640625,80.46875
0.453125,0.65625,78.90625
0.453125,0.65625,78.125
0.4453125,0.65625,78.125
0.4453125,0.65625,78.125
0.453125,0.65625,78.90625
0.453125,0.6484375,79.6875
0.4453125,0.65625,81.25
0.4375,0.65625,82.8125
0.3984375,0.6875,84.375
0.4375,0.734375,85.9375
0.4375,0.7890625,87.5
0.2265625,0.90625,88.28125
0.1875,0.9375,89.0625
0.703125,0.390625,89.0625
1.1875,-0.046875,89.84375
1.0546875,-0.09375,89.84375
0.8359375,0.0546875,89.0625
0.671875,0.2109375,89.0625
0.53125,0.3984375,88.28125
0.4453125,0.5625,87.5
0.40625,0.6328125,86.71875
0.390625,0.6640625,85.9375
0.390625,0.6875,84.375
0.375,0.6953125,83.59375
0.375,0.7109375,82.03125
0.359375,0.7109375,81.25
0.359375,0.7265625,80.46875
0.3671875,0.71875,79.6875
0.359375,0.734375,78.90625
0.3359375,0.734375,78.125
0.3203125,0.7421875,77.34375
0.328125,0.734375,76.5625
0.3203125,0.7421875,75.78125
0.3125,0.75,75.0
0.296875,0.75,75.0
0.2734375,0.75,74.21875
0.25,0.765625,73.4375
0.2265625,0.78125,73.4375
0.1953125,0.796875,72.65625
0.1796875,0.8125,72.65625
0.15625,0.8203125,73.4375
0.1484375,0.828125,74.21875
0.1484375,0.8359375,76.5625
0.1640625,0.8203125,81.25
0.1875,0.8046875,87.5
0.2265625,0.7890625,96.09375
0.265625,0.765625,106.25
0.3125,0.75,115.625
0.3359375,0.7265625,124.21875
0.359375,0.71875,131.25
0.375,0.7109375,135.9375
0.390625,0.7109375,138.28125
0.40625,0.6953125,137.5
0.40625,0.703125,135.9375
0.3984375,0.6953125,133.59375
0.40625,0.6953125,130.46875
0.421875,0.6953125,126.5625
0.421875,0.703125,122.65625
0.4296875,0.703125,118.75
0.421875,0.7109375,114.84375
0.4140625,0.7109375,110.15625
0.4296875,0.71875,106.25
0.453125,0.7109375,102.34375
0.4609375,0.7109375,98.4375
0.4453125,0.703125,94.53125
0.4375,0.6875,90.625
0.4296875,0.6796875,86.71875
0.421875,0.671875,83.59375
0.421875,0.671875,81.25
0.40625,0.6640625,79.6875
0.40625,0.6640625,78.125
0.40625,0.65625,77.34375
0.3984375,0.6640625,77.34375
0.3984375,0.65625,77.34375
0.390625,0.65625,77.34375
0.390625,0.65625,78.125
0.390625,0.65625,78.90625
0.3828125,0.65625,80.46875
0.3515625,0.703125,81.25
0.390625,0.7421875,82.8125
0.28125,0.8203125,83.59375
0.125,0.9296875,84.375
0.28125,0.7265625,84.375
0.8203125,0.2109375,84.375
1.0859375,-0.0546875,84.375
0.890625,-0.0625,83.59375
0.7109375,0.1015625,83.59375
0.5625,0.2578125,83.59375
0.4453125,0.4453125,82.8125
0.390625,0.578125,82.03125
0.375,0.640625,81.25
0.3671875,0.671875,80.46875
0.3671875,0.6875,79.6875
0.359375,0.6953125,78.125
0.3359375,0.7109375,76.5625
0.3359375,0.7265625,75.78125
0.3359375,0.71875,74.21875
0.3359375,0.734375,73.4375
0.3359375,0.7265625,72.65625
0.328125,0.734375,71.875
0.328125,0.734375,71.09375
0.3125,0.7421875,70.3125
0.3046875,0.7421875,69.53125
0.296875,0.7421875,68.75
0.28125,0.75,67.96875
0.265625,0.75,67.1875
0.2421875,0.765625,67.1875
0.2265625,0.765625,66.40625
0.203125,0.78125,67.1875
0.1875,0.796875,67.1875
0.1875,0.796875,67.96875
0.171875,0.8046875,68.75
0.1875,0.8125,70.3125
0.1953125,0.796875,72.65625
0.2265625,0.7734375,78.125
0.25,0.75,85.15625
0.28125,0.734375,93.75
0.3203125,0.7109375,102.34375
0.3515625,0.6953125,110.9375
0.375,0.6875,117.96875
0.390625,0.6796875,124.21875
0.40625,0.671875,127.34375
0.4140625,0.671875,129.6875
0.421875,0.671875,129.6875
0.421875,0.6640625,128.125
0.421875,0.65625,125.78125
0.421875,0.6640625,123.4375
0.421875,0.6640625,120.3125
0.421875,0.671875,116.40625
0.4296875,0.6796875,112.5
0.4140625,0.6875,108.59375
0.4375,0.6875,104.6875
0.4453125,0.6875,100.0
0.453125,0.6796875,95.3125
0.4453125,0.6875,90.625
0.453125,0.671875,85.9375
0.4453125,0.6640625,82.03125
0.453125,0.6640625,78.90625
0.4375,0.65625,75.78125
0.4375,0.65625,74.21875
0.4375,0.640625,72.65625
0.4375,0.640625,71.875
0.4296875,0.640625,71.09375
0.421875,0.640625,71.09375
0.421875,0.640625,71.09375
0.421875,0.640625,71.09375
0.421875,0.6328125,71.875
0.390625,0.6484375,73.4375
0.375,0.6953125,74.21875
0.390625,0.75,75.78125
0.2421875,0.8515625,77.34375
0.1328125,0.921875,78.90625
0.375,0.640625,79.6875
0.9375,0.140625,80.46875
1.0703125,-0.0390625,81.25
0.8515625,0.03125,81.25
0.6953125,0.125,81.25
0.546875,0.2890625,81.25
0.4375,0.46875,81.25
0.3984375,0.5859375,80.46875
0.390625,0.6328125,80.46875
0.375,0.65625,79.6875
0.375,0.671875,78.90625
0.375,0.6875,78.125
0.375,0.6953125,77.34375
0.3671875,0.703125,76.5625
0.375,0.7109375,75.78125
0.3671875,0.7109375,75.0
0.375,0.7109375,73.4375
0.375,0.703125,72.65625
0.3671875,0.7109375,71.875
0.3671875,0.7109375,71.09375
0.3671875,0.71875,70.3125
0.359375,0.7109375,69.53125
0.3515625,0.71875,68.75
0.3359375,0.7265625,68.75
0.3203125,0.734375,68.75
0.3046875,0.7421875,67.96875
0.296875,0.75,67.96875
0.296875,0.75,67.1875
0.28125,0.78125,67.96875
0.2890625,0.78125,67.96875
0.296875,0.7734375,69.53125
0.3125,0.765625,73.4375
0.3203125,0.75,78.90625
0.34375,0.734375,86.71875
0.3671875,0.71875,96.09375
0.375,0.6953125,105.46875
0.40625,0.6875,113.28125
0.421875,0.671875,121.09375
0.421875,0.6640625,125.78125
0.4296875,0.65625,128.90625
0.4453125,0.65625,130.46875
0.4453125,0.65625,130.46875
0.4375,0.65625,128.125
0.4375,0.6640625,125.78125
0.4375,0.6640625,122.65625
0.4375,0.671875,118.75
0.4375,0.671875,114.84375
0.4453125,0.671875,110.9375
0.4375,0.6796875,107.03125
0.453125,0.6875,103.125
0.4609375,0.6875,99.21875
0.4765625,0.6875,94.53125
0.46875,0.671875,89.84375
0.4609375,0.6640625,85.9375
0.4609375,0.6484375,82.03125
0.4609375,0.6484375,78.90625
0.4453125,0.640625,76.5625
0.453125,0.640625,74.21875
0.4453125,0.6328125,72.65625
0.4296875,0.640625,71.875
0.4375,0.6328125,71.875
0.4375,0.625,71.875
0.4453125,0.6328125,71.875
0.4296875,0.625,72.65625
0.4296875,0.640625,74.21875
0.3984375,0.65625,75.0
0.390625,0.703125,76.5625
0.40625,0.765625,77.34375
0.25,0.875,78.90625
0.203125,0.921875,79.6875
0.4921875,0.578125,80.46875
0.9921875,0.09375,82.03125
1.0546875,-0.015625,82.03125
0.8046875,0.0625,82.03125
0.65625,0.171875,82.03125
0.53125,0.3125,81.25
0.4453125,0.4921875,81.25
0.4140625,0.59375,80.46875
0.40625,0.640625,79.6875
0.3984375,0.6640625,79.6875
0.40625,0.671875,78.90625
0.40625,0.6875,78.125
0.3984375,0.6953125,77.34375
0.40625,0.6953125,76.5625
0.40625,0.6953125,75.78125
0.40625,0.6953125,75.0
0.40625,0.6953125,73.4375
0.40625,0.7109375,72.65625
0.40625,0.703125,71.875
0.40625,0.7109375,71.09375
0.40625,0.703125,70.3125
0.40625,0.7109375,70.3125
0.390625,0.7109375,69.53125
0.375,0.71875,69.53125
0.375,0.7265625,68.75
0.3671875,0.7421875,67.96875
0.3515625,0.75,67.96875
0.3515625,0.765625,67.96875
0.3515625,0.765625,67.96875
0.3515625,0.78125,68.75
0.359375,0.765625,71.875
0.3671875,0.7578125,76.5625
0.375,0.75,83.59375
0.390625,0.734375,92.96875
0.40625,0.7109375,102.34375
0.421875,0.6953125,111.71875
0.4375,0.671875,120.3125
0.4453125,0.6640625,127.34375
0.4609375,0.65625,132.03125
0.4609375,0.6484375,134.375
0.4765625,0.6484375,135.15625
0.46875,0.640625,134.375
0.4765625,0.640625,132.03125
0.4609375,0.640625,128.90625
0.4609375,0.65625,125.78125
0.4609375,0.65625,121.875
0.4765625,0.6640625,117.96875
0.4609375,0.6640625,114.0625
0.4609375,0.671875,110.15625
0.4765625,0.6640625,107.03125
0.4921875,0.65625,103.125
0.5,0.6484375,99.21875
0.5,0.640625,95.3125
0.4921875,0.6328125,91.40625
0.4921875,0.625,87.5
0.484375,0.6171875,84.375
0.4765625,0.6171875,82.03125
0.4609375,0.6171875,80.46875
0.453125,0.6171875,78.90625
0.453125,0.6171875,78.125
0.453125,0.6171875,78.125
0.453125,0.6171875,77.34375
0.453125,0.6171875,77.34375
0.4609375,0.6171875,78.125
0.4453125,0.6171875,78.90625
0.40625,0.65625,79.6875
0.40625,0.7109375,81.25
0.4375,0.765625,82.03125
0.25,0.90625,82.8125
0.1953125,0.9609375,83.59375
0.609375,0.4375,83.59375
1.0234375,-0.03125,84.375
1.0390625,-0.0859375,84.375
0.7734375,0.03125,85.15625
0.640625,0.1875,85.15625
0.515625,0.375,85.15625
0.4375,0.53125,84.375
0.421875,0.6171875,83.59375
0.40625,0.65625,82.8125
0.3984375,0.6796875,82.8125
0.390625,0.6875,82.03125
0.390625,0.6953125,81.25
0.390625,0.703125,81.25
0.390625,0.7109375,80.46875
0.390625,0.7109375,79.6875
0.3984375,0.7109375,78.90625
0.3984375,0.7109375,78.125
0.40625,0.71875,77.34375
0.390625,0.7265625,77.34375
0.375,0.7265625,76.5625
0.3671875,0.734375,75.0
0.359375,0.7421875,74.21875
0.3515625,0.75,73.4375
0.3359375,0.765625,73.4375
0.3125,0.78125,73.4375
0.296875,0.796875,72.65625
0.2890625,0.8046875,72.65625
0.2734375,0.8203125,72.65625
0.265625,0.8359375,73.4375
0.28125,0.8359375,75.78125
0.2734375,0.8359375,81.25
0.3046875,0.8046875,89.0625
0.328125,0.78125,99.21875
0.34375,0.75,110.15625
0.375,0.7265625,120.3125
0.3984375,0.6875,129.6875
0.4296875,0.671875,136.71875
0.4453125,0.6640625,141.40625
0.453125,0.6640625,143.75
0.453125,0.65625,142.96875
0.4609375,0.65625,141.40625
0.4765625,0.6484375,139.0625
0.46875,0.65625,136.71875
0.46875,0.65625,133.59375
0.4765625,0.65625,129.6875
0.4765625,0.65625,126.5625
0.4765625,0.6640625,122.65625
0.4765625,0.6640625,118.75
0.4765625,0.671875,115.625
0.4921875,0.671875,112.5
0.5,0.6640625,109.375
0.5078125,0.65625,106.25
0.515625,0.640625,102.34375
0.5,0.640625,98.4375
0.4921875,0.625,95.3125
0.4921875,0.6171875,92.1875
0.4765625,0.6171875,89.0625
0.4765625,0.6171875,87.5
0.46875,0.6171875,85.15625
0.4609375,0.625,83.59375
0.4609375,0.6171875,82.8125
0.4609375,0.6171875,82.8125
0.453125,0.6171875,82.8125
0.453125,0.6171875,83.59375
0.4453125,0.6171875,84.375
0.421875,0.65625,85.15625
0.4375,0.703125,85.9375
0.4453125,0.78125,86.71875
0.25,0.921875,87.5
0.1953125,0.9609375,88.28125
0.6875,0.3671875,89.0625
1.0859375,-0.0625,89.0625
0.984375,-0.109375,89.0625
0.8203125,0.0234375,89.0625
0.671875,0.1875,89.0625
0.515625,0.390625,89.0625
0.453125,0.53125,88.28125
0.4296875,0.6015625,87.5
0.421875,0.6484375,87.5
0.4140625,0.6640625,86.71875
0.40625,0.6796875,85.9375
0.40625,0.6875,84.375
0.40625,0.6953125,83.59375
0.3984375,0.6953125,82.8125
0.3984375,0.7109375,82.03125
0.40625,0.703125,81.25
0.3984375,0.7109375,79.6875
0.390625,0.7109375,78.90625
0.390625,0.7109375,78.125
0.375,0.7109375,78.125
0.375,0.7109375,77.34375
0.3515625,0.7265625,76.5625
0.3359375,0.734375,76.5625
0.3203125,0.7421875,75.78125
0.3046875,0.765625,75.78125
0.28125,0.78125,75.0
0.2578125,0.796875,75.0
0.2421875,0.8046875,75.78125
0.2265625,0.8125,77.34375
0.2421875,0.8203125,82.03125
0.25,0.8046875,88.28125
0.2734375,0.7890625,97.65625
0.3046875,0.7578125,108.59375
0.3359375,0.7265625,119.53125
0.375,0.6953125,129.6875
0.40625,0.6796875,137.5
0.4375,0.65625,142.96875
0.453125,0.640625,146.09375
0.453125,0.640625,146.875
0.4609375,0.6484375,146.09375
0.4765625,0.640625,143.75
0.4765625,0.6484375,140.625
0.4765625,0.640625,137.5
0.4921875,0.65625,133.59375
0.484375,0.65625,130.46875
0.4765625,0.6640625,127.34375
0.484375,0.6640625,123.4375
0.4765625,0.6640625,120.3125
0.5,0.6640625,117.1875
0.5,0.6640625,113.28125
0.5,0.65625,110.15625
0.5078125,0.640625,106.25
0.515625,0.6171875,102.34375
0.5,0.6171875,99.21875
0.5,0.609375,95.3125
0.4921875,0.6171875,92.1875
0.4921875,0.6171875,89.84375
0.4921875,0.6171875,87.5
0.484375,0.625,86.71875
0.4921875,0.6171875,85.15625
0.4765625,0.6171875,84.375
0.46875,0.609375,84.375
0.46875,0.6171875,84.375
0.4765625,0.6171875,85.15625
0.453125,0.625,85.15625
0.4296875,0.671875,85.9375
0.453125,0.71875,86.71875
0.3515625,0.796875,87.5
0.203125,0.9375,88.28125
0.390625,0.734375,89.0625
0.890625,0.171875,89.84375
1.140625,-0.125,89.84375
0.9453125,-0.0625,89.84375
0.78125,0.0546875,89.84375
0.6328125,0.2265625,89.84375
0.515625,0.421875,89.0625
0.4609375,0.546875,89.0625
0.4296875,0.609375,88.28125
0.4140625,0.6328125,87.5
0.4296875,0.6484375,86.71875
0.4140625,0.6640625,85.9375
0.40625,0.6875,85.15625
0.3984375,0.6875,84.375
0.40625,0.6953125,82.8125
0.4140625,0.6953125,82.03125
0.390625,0.7265625,81.25
0.3828125,0.7265625,80.46875
0.375,0.7265625,79.6875
0.375,0.7265625,78.125
0.359375,0.734375,78.125
0.3515625,0.734375,77.34375
0.3359375,0.7421875,76.5625
0.3125,0.75,76.5625
0.296875,0.765625,75.78125
0.265625,0.78125,75.78125
0.25,0.8046875,75.0
0.2421875,0.8046875,75.78125
0.2265625,0.8203125,76.5625
0.2109375,0.8203125,78.90625
0.21875,0.8203125,83.59375
0.2421875,0.796875,90.625
0.28125,0.7734375,99.21875
0.3125,0.75,110.15625
0.3515625,0.7109375,120.3125
0.390625,0.6875,130.46875
0.421875,0.671875,138.28125
0.453125,0.65625,142.96875
0.4609375,0.6484375,145.3125
0.4765625,0.65625,144.53125
0.4765625,0.6484375,142.96875
0.4921875,0.65625,140.625
0.4921875,0.6484375,137.5
0.4765625,0.65625,133.59375
0.484375,0.6484375,130.46875
0.4765625,0.6640625,126.5625
0.484375,0.65625,122.65625
0.4765625,0.671875,119.53125
0.4765625,0.671875,115.625
0.4921875,0.6875,112.5
0.5,0.671875,109.375
0.5,0.671875,105.46875
0.5078125,0.65625,101.5625
0.515625,0.640625,97.65625
0.5,0.6328125,94.53125
0.5,0.6328125,91.40625
0.4921875,0.640625,88.28125
0.4765625,0.625,86.71875
0.46875,0.6328125,85.15625
0.4765625,0.6171875,84.375
0.4765625,0.625,83.59375
0.4609375,0.6171875,83.59375
0.453125,0.6171875,83.59375
0.4765625,0.609375,84.375
0.4453125,0.6171875,85.15625
0.421875,0.640625,85.9375
0.40625,0.6953125,86.71875
0.4453125,0.75,87.5
0.28125,0.8671875,88.28125
0.2109375,0.921875,89.0625
0.5625,0.5234375,89.84375
1.1171875,-0.015625,89.84375
1.1796875,-0.1171875,89.84375
0.8828125,-0.0078125,89.84375
0.71875,0.140625,89.84375
0.5703125,0.3203125,89.84375
0.484375,0.4921875,89.0625
0.4375,0.5859375,89.0625
0.421875,0.640625,88.28125
0.4140625,0.65625,86.71875
0.421875,0.671875,85.9375
0.3984375,0.6875,84.375
0.40625,0.6875,83.59375
0.3984375,0.6953125,82.03125
0.390625,0.6953125,81.25
0.3828125,0.6953125,80.46875
0.3671875,0.7109375,79.6875
0.3671875,0.7109375,78.90625
0.359375,0.7109375,78.125
0.3515625,0.7109375,78.125
0.3515625,0.71875,77.34375
0.3359375,0.7265625,76.5625
0.3125,0.734375,75.78125
0.2890625,0.75,75.0
0.2734375,0.75,74.21875
0.25,0.7734375,74.21875
0.234375,0.78125,74.21875
0.2109375,0.8046875,75.0
0.1953125,0.8046875,75.78125
0.1875,0.8203125,78.90625
0.2109375,0.8046875,83.59375
0.2265625,0.796875,91.40625
0.265625,0.765625,100.78125
0.3125,0.7421875,110.9375
0.3515625,0.7109375,120.3125
0.390625,0.6875,128.90625
0.421875,0.671875,135.9375
0.421875,0.671875,140.625
0.4453125,0.65625,142.96875
0.4609375,0.65625,142.1875
0.4765625,0.65625,140.625
0.4765625,0.6484375,137.5
0.4765625,0.65625,133.59375
0.4765625,0.6484375,130.46875
0.4765625,0.65625,126.5625
0.484375,0.6640625,122.65625
0.46875,0.671875,119.53125
0.4765625,0.671875,114.84375
0.46875,0.6875,111.71875
0.5,0.671875,107.8125
0.5078125,0.671875,103.90625
0.5,0.65625,100.0
0.484375,0.65625,96.875
0.5,0.6328125,93.75
0.484375,0.640625,89.84375
0.4921875,0.6171875,85.9375
0.4921875,0.6171875,82.03125
0.4765625,0.625,79.6875
0.4765625,0.6171875,80.46875
0.484375,0.609375,82.8125
0.4765625,0.6015625,85.15625
0.4609375,0.6171875,85.9375
0.4609375,0.609375,85.9375
0.4765625,0.6015625,85.15625
0.4453125,0.6171875,85.15625
0.421875,0.671875,85.9375
0.453125,0.7109375,86.71875
0.3515625,0.8046875,88.28125
0.2109375,0.9140625,89.84375
0.3984375,0.7109375,89.84375
0.9609375,0.140625,89.84375
1.1875,-0.109375,89.84375
0.9609375,-0.1171875,89.0625
0.796875,0.0703125,89.0625
0.625,0.25,88.28125
0.4921875,0.4453125,87.5
0.4375,0.5703125,85.9375
0.40625,0.6328125,85.15625
0.4140625,0.65625,84.375
0.390625,0.6875,82.8125
0.40625,0.6875,82.03125
0.390625,0.6953125,81.25
0.390625,0.703125,81.25
0.375,0.7109375,79.6875
0.390625,0.7109375,78.90625
0.390625,0.7109375,78.125
0.375,0.7109375,78.125
0.3671875,0.7109375,77.34375
0.359375,0.71875,77.34375
0.3515625,0.71875,77.34375
0.3515625,0.7265625,77.34375
0.3203125,0.71875,76.5625
0.3125,0.7421875,76.5625
0.2734375,0.75,75.78125
0.2421875,0.765625,75.78125
0.2265625,0.7734375,75.0
0.2109375,0.7890625,75.0
0.1875,0.796875,75.78125
0.1796875,0.8046875,77.34375
0.1953125,0.8046875,80.46875
0.2265625,0.796875,85.9375
0.2421875,0.7734375,93.75
0.28125,0.75,103.125
0.328125,0.71875,112.5
0.375,0.703125,121.875
0.390625,0.6875,129.6875
0.40625,0.6796875,135.9375
0.4453125,0.6640625,139.0625
0.453125,0.6640625,139.84375
0.453125,0.65625,139.0625
0.46875,0.65625,136.71875
0.4765625,0.65625,133.59375
0.46875,0.6484375,130.46875
0.4609375,0.65625,126.5625
0.4609375,0.6484375,122.65625
0.4765625,0.6640625,118.75
0.46875,0.6640625,114.84375
0.484375,0.671875,110.9375
0.484375,0.671875,107.03125
0.4921875,0.671875,103.125
0.4921875,0.6640625,99.21875
0.5,0.65625,95.3125
0.4921875,0.640625,91.40625
0.5,0.640625,88.28125
0.4765625,0.6328125,85.15625
0.4921875,0.625,82.8125
0.46875,0.6171875,81.25
0.4609375,0.6171875,79.6875
0.4765625,0.6171875,79.6875
0.4609375,0.625,79.6875
0.46875,0.6171875,79.6875
0.4609375,0.6171875,80.46875
0.4765625,0.6171875,81.25
0.453125,0.6171875,82.8125
0.421875,0.640625,83.59375
0.453125,0.703125,85.15625
0.4609375,0.75,86.71875
0.25,0.875,87.5
0.1953125,0.90625,88.28125
0.6875,0.390625,89.0625
1.1953125,-0.0703125,89.0625
